url,title,documentType,contentId,locale,publishing_app,first_published_at,public_updated_at,withdrawn_at,withdrawn_explanation,page_views,taxons,primary_organisation,all_organisations,government,is_political,people,occurrences
https://www.gov.uk/guidance/cyber-security-model,Cyber Security Model,detailed_guide,7f26e8c2-bef5-4f1b-81c3-3aedaf76cb1d,en,whitehall,2024-09-08T23:00:00.000Z,2026-01-26T13:38:02.000Z,,,492,"GOV.UK homepage,Defence and armed forces",Ministry of Defence,Ministry of Defence,2024 Starmer Labour government,,,
https://www.gov.uk/bfpo/find-a-bfpo-number,Send mail with the British Forces Post Office (BFPO): Find a BFPO number,guide,2f6bba97-3ccc-4b19-87b8-195fb60b67e7,en,publisher,2016-05-11T11:30:03.418Z,2025-01-30T11:48:36.104Z,,,405,"Armed forces,Support services for military and defence personnel and their families,Defence and armed forces,GOV.UK homepage",Government Digital Service,Ministry of Defence,,,,
https://www.gov.uk/guidance/understanding-your-armed-forces-pension,Understanding your armed forces pension,detailed_guide,22e3d022-7d98-47b4-adc8-b1605cf39f1c,en,whitehall,2024-09-11T23:00:00.000Z,2024-09-11T23:00:00.000Z,,,394,"Support services for military and defence personnel and their families,Pensions and compensation,Veterans and family support,Defence and armed forces,GOV.UK homepage",Office for Veterans' Affairs,"Office for Veterans' Affairs,Ministry of Defence",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/ministry-of-defence-police-misconduct-hearings,Ministry of Defence Police: misconduct hearings,detailed_guide,cc1f1aa2-9085-4d1d-91bc-bc90b7ac9961,en,whitehall,2017-06-11T23:00:00.000Z,2026-02-16T13:00:44.000Z,,,381,"Corporate information,GOV.UK homepage,Crime, justice and law,Defence and armed forces",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/forces-help-to-buy,Forces Help to Buy: help to get on the property ladder,detailed_guide,5f44ad66-7631-11e4-a3cb-005056011aef,en,whitehall,2014-03-31T23:00:00.000Z,2026-01-09T11:38:10.000Z,,,365,"GOV.UK homepage,Defence and armed forces,Housing and accommodation,Support services for military and defence personnel and their families,Housing, local and community,Housing and communities",Ministry of Defence,Ministry of Defence,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/getting-discounts-as-a-veteran,Getting discounts as a veteran,detailed_guide,9f2a088d-91c8-4545-8023-46debccd91f0,en,whitehall,2024-09-12T07:30:00.000Z,2024-09-12T07:30:00.000Z,,,288,"Defence and armed forces,Veterans and family support,GOV.UK homepage",Office for Veterans' Affairs,"Office for Veterans' Affairs,Ministry of Defence",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/knowledge-in-defence-kid,Knowledge in Defence (KiD),detailed_guide,5d12ab1c-9ced-4bd5-abcd-b6b44d60830f,en,whitehall,2019-03-11T11:36:00.000Z,2022-06-07T13:58:27.000Z,,,277,"Defence and armed forces,GOV.UK homepage,Military equipment, logistics and technology",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/request-records-of-deceased-service-personnel,Request records of deceased service personnel,detailed_guide,1bb8fab8-e8b6-4cb2-ac50-e92ce6e12525,en,whitehall,2016-11-09T00:00:00.000Z,2026-01-08T11:42:21.000Z,,,272,"Support services for military and defence personnel and their families,GOV.UK homepage,Defence and armed forces",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/using-a-veteran-card-as-a-service-leaver,Using your HM Armed Forces Veteran Card,detailed_guide,007ada2f-f981-4c96-9bac-52df77322a1a,en,whitehall,2023-12-15T00:00:00.000Z,2025-10-23T12:51:03.000Z,,,269,"Veterans and family support,Defence and armed forces,GOV.UK homepage",Ministry of Defence,"Ministry of Defence,Office for Veterans' Affairs",2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/contact-the-ministry-of-defence,Contact the Ministry of Defence,detailed_guide,d6ae542f-ec69-4eed-9b4a-5bea79d5c842,en,whitehall,2025-07-04T16:11:00.000Z,2026-01-22T16:17:34.000Z,,,226,"Defence and armed forces,GOV.UK homepage,Corporate information",Ministry of Defence,Ministry of Defence,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/joint-casualty-and-compassionate-centre-jccc,Joint Casualty and Compassionate Centre (JCCC),detailed_guide,5e34aef7-7631-11e4-a3cb-005056011aef,en,whitehall,2013-06-18T23:00:00.000Z,2024-02-23T13:49:11.000Z,,,213,"GOV.UK homepage,Defence and armed forces,Welfare,Support services for military and defence personnel and their families",Ministry of Defence,Ministry of Defence,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/uk-defence-standardization,UK Defence Standardization,detailed_guide,5c84c18f-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T00:00:00.000Z,2024-01-30T14:17:22.000Z,,,213,"GOV.UK homepage,Defence and armed forces,Military equipment, logistics and technology",Ministry of Defence,"Ministry of Defence,Defence Equipment and Support",2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/mod-guard-service,MOD Guard Service,detailed_guide,5c85abe3-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T20:16:00.000Z,2020-06-24T16:06:35.000Z,,,193,"GOV.UK homepage,Defence and armed forces,National security,Government",Ministry of Defence,"Ministry of Defence,Defence Infrastructure Organisation",2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/defence-imagery,Defence Imagery website,detailed_guide,5c976b2c-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T19:38:00.000Z,2012-12-12T19:38:00.000Z,,,192,"Military equipment, logistics and technology,GOV.UK homepage,Defence and armed forces",Ministry of Defence,Ministry of Defence,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/mod-war-detectives-the-joint-casualty-and-compassionate-centre-commemorations-team-our-future-services-current-appeals-and-past-cases,"MOD War Detectives (the Joint Casualty and Compassionate Centre Commemorations team): our future services, current appeals and past cases",detailed_guide,197e5d6e-c8f9-4823-bd37-16bbbe81a270,en,whitehall,2019-09-25T23:00:00.000Z,2026-02-17T12:49:43.000Z,,,183,"Support services for military and defence personnel and their families,GOV.UK homepage,Welfare,Defence and armed forces",Ministry of Defence,"Ministry of Defence,Veterans UK",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/apprenticeship-opportunities-in-the-ministry-of-defence,Apprenticeship opportunities in the Ministry of Defence,detailed_guide,aba16432-73e3-4faa-8deb-3e8583a1afc3,en,whitehall,2017-01-23T11:03:00.000Z,2017-03-24T16:23:27.000Z,,,181,"Defence and armed forces,GOV.UK homepage,Military recruitment, training and operations",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/cyber-direct-entry-scheme,Cyber Direct Entry Scheme,detailed_guide,fcdce820-df04-4ddb-8942-52756e9d51b7,en,whitehall,2025-02-06T00:00:00.000Z,2025-11-25T14:39:59.000Z,,,181,"Defence and armed forces,GOV.UK homepage",Ministry of Defence,"Ministry of Defence,Cyber & Specialist Operations Command",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/leaving-the-armed-forces,Leaving the armed forces,detailed_guide,96fe74a2-e32a-4d96-a482-14599c13c1a0,en,whitehall,2024-09-11T23:00:00.000Z,2024-09-11T23:00:00.000Z,,,169,"GOV.UK homepage,Defence and armed forces,Veterans and family support",Office for Veterans' Affairs,"Office for Veterans' Affairs,Ministry of Defence",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/defence-and-security-accelerator-how-to-submit-a-proposal,Submit a proposal,detailed_guide,619ccecf-8c1b-4f78-b90b-69a24bc07e12,en,whitehall,2016-12-08T00:00:00.000Z,2026-02-17T09:17:56.000Z,,,155,"Government,Armed forces and Ministry of Defence reform,GOV.UK homepage,Science and innovation,Defence and armed forces,Scientific research and development,Government spending,Government efficiency, transparency and accountability,Government funding programmes,National security,Business and industry",UK Defence Innovation,"UK Defence Innovation,Defence and Security Accelerator,Defence Science and Technology Laboratory",2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/the-verne-prison,The Verne Prison,detailed_guide,ac07c426-7b59-4ca7-8e8b-3486b548d93d,en,whitehall,2020-04-20T23:00:00.000Z,2025-10-30T11:23:39.000Z,,,155,"Crime, justice and law,GOV.UK homepage,Prisons and probation,Defence and armed forces",HM Prison and Probation Service,"HM Prison and Probation Service,Ministry of Justice",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/information-and-guidance-on-civilian-housing,Information and guidance on civilian housing,detailed_guide,0d1a5301-c28d-4474-8383-b6286d276cf6,en,whitehall,2022-10-02T23:00:00.000Z,2025-10-15T11:06:15.000Z,,,148,"GOV.UK homepage,Support services for military and defence personnel and their families,Defence and armed forces,Housing and accommodation",Ministry of Defence,"Ministry of Defence,Veterans UK",2022 Truss Conservative government,,,
https://www.gov.uk/guidance/united-kingdom-security-vetting-sponsor,United Kingdom Security Vetting: Sponsor,detailed_guide,5a701173-dcfe-49ae-9ed6-c29b4fc12967,en,whitehall,2019-08-13T23:00:00.000Z,2024-11-11T15:45:57.000Z,,,147,"Government,GOV.UK homepage,Military recruitment, training and operations,National security,Support services for military and defence personnel and their families,Defence and armed forces",United Kingdom Security Vetting,United Kingdom Security Vetting,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/r-cloud,R-Cloud: marketplace for defence science and technology research,detailed_guide,572dbb85-31c0-4d35-aa6a-8a59e8931919,en,whitehall,2015-07-02T15:37:00.000Z,2022-12-16T09:30:04.000Z,,,145,"Business and industry,Government technology and digital services,Defence and armed forces,GOV.UK homepage,Buying technology,Science and innovation,Government",Defence Science and Technology Laboratory,Defence Science and Technology Laboratory,2015 to 2016 Cameron Conservative government,,,
https://www.gov.uk/claim-for-injury-received-while-serving/armed-forces-independence-payment-afip,Claim if you were injured while serving in the armed forces: Additional payments,guide,3c855e83-af2c-475d-b8db-af7e9859e892,en,publisher,2014-11-28T14:01:31.000Z,2025-01-27T12:03:40.291Z,,,143,"Welfare,GOV.UK homepage,Armed forces,Benefits for families,Defence and armed forces",Government Digital Service,Ministry of Defence,,,,
https://www.gov.uk/guidance/armed-forces-service-complaints-process,Armed Forces Service Complaints process,detailed_guide,1dc4407c-7379-406c-8cf8-bec453a55625,en,whitehall,2015-11-06T00:00:00.000Z,2023-10-19T09:50:38.000Z,,,139,"Support services for military and defence personnel and their families,Defence and armed forces,GOV.UK homepage,Veterans and family support",Ministry of Defence,Ministry of Defence,2015 to 2016 Cameron Conservative government,,,
https://www.gov.uk/guidance/defence-and-security-accelerator-terms-and-conditions-and-contract-guidance,UKDI Standard Terms and Conditions,detailed_guide,9db2534e-1a52-4b41-b6d4-3271c1345bbf,en,whitehall,2016-12-08T00:00:00.000Z,2026-02-17T09:17:49.000Z,,,131,"Armed forces and Ministry of Defence reform,GOV.UK homepage,Government,Business and industry,Defence and armed forces,Science and innovation,National security",UK Defence Innovation,"UK Defence Innovation,Defence and Security Accelerator",2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/obtain-information-about-yourself-held-by-mod,Obtain information about yourself held by MOD,detailed_guide,cbbcd015-7532-483b-afd0-43925c97ad9b,en,whitehall,2016-11-09T00:00:00.000Z,2025-03-06T14:51:14.000Z,,,130,"GOV.UK homepage,Defence and armed forces,Military recruitment, training and operations",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/get-in-touch-with-us,Get in touch with us,detailed_guide,9ad3073a-8ed3-4c94-91ea-8145e8f6a29b,en,whitehall,2026-01-28T10:37:00.000Z,2026-01-28T10:37:00.000Z,,,127,"Defence and armed forces,Military equipment, logistics and technology,GOV.UK homepage",UK Defence Innovation,UK Defence Innovation,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/the-military-court-service,The Military Court Service,detailed_guide,5c85fdaa-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T00:00:00.000Z,2026-02-03T16:30:15.000Z,,,122,"Crime, justice and law,Defence and armed forces,Military recruitment, training and operations,GOV.UK homepage,Courts, sentencing and tribunals,Law and practice",Ministry of Defence,Ministry of Defence,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/defence-equipment-and-support-principal-security-advisor,Industry Security Assurance Centre,detailed_guide,5c90485c-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T00:00:00.000Z,2026-01-08T13:16:27.000Z,,,122,"Military equipment, logistics and technology,Defence and armed forces,GOV.UK homepage",Ministry of Defence,"Ministry of Defence,Defence Equipment and Support",2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/war-widow-pension,War Widow(er) Pension,guide,0e3dc7c1-6c90-4234-aeaa-258d57ba5576,en,publisher,2012-01-13T10:48:30.000Z,2014-12-05T10:23:30.000Z,,,120,"Death and benefits,Defence and armed forces,Welfare,Armed forces,GOV.UK homepage",Government Digital Service,"Department for Work and Pensions,Ministry of Defence",,,,
https://www.gov.uk/guidance/export-controls-military-goods-software-and-technology,"Export controls: military goods, software and technology",detailed_guide,03ea397f-2131-4e5f-8bc4-edf2738a75a7,en,whitehall,2019-09-05T23:00:00.000Z,2024-04-10T08:30:02.000Z,,,114,"Business and industry,Exporting,Export controls and licensing,Military equipment, logistics and technology,Trade and investment,Defence and armed forces,GOV.UK homepage",Export Control Joint Unit,"Export Control Joint Unit,Department for International Trade,Department for Business and Trade",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/armed-forces-independence-payment-afip,Armed Forces Independence Payment (AFIP),detailed_guide,fb78b03e-ae08-4ec9-bf4c-d1660454c9a1,en,whitehall,2020-02-20T00:00:00.000Z,2025-05-22T09:42:41.000Z,,,110,"Defence and armed forces,Veterans and family support,GOV.UK homepage",Ministry of Defence,"Ministry of Defence,Veterans UK",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/death-of-an-armed-forces-pension-scheme-member,Death of an Armed Forces Pension Scheme member,detailed_guide,96bf52bd-b5b8-4b6d-9b20-8ecb653d39c9,en,whitehall,2023-04-17T23:00:00.000Z,2023-10-30T11:57:33.000Z,,,105,"GOV.UK homepage,Veterans and family support,Defence and armed forces",Ministry of Defence,"Ministry of Defence,Veterans UK",2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/tell-us-about-a-change-in-circumstances,Tell us about a change in circumstances,detailed_guide,e6f06879-0f60-46a7-9b53-1e0292e675f1,en,whitehall,2020-02-20T16:57:00.000Z,2020-02-20T16:57:00.000Z,,,101,"GOV.UK homepage,Defence and armed forces,Veterans and family support",Ministry of Defence,"Ministry of Defence,Veterans UK",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/become-a-dstl-graduate-or-student,Become a Dstl graduate or student,detailed_guide,5515d144-8b57-45ff-bd9f-d21fb9796a2d,en,whitehall,2023-08-24T23:00:00.000Z,2026-02-16T16:58:25.000Z,,,93,"GOV.UK homepage,Defence and armed forces,Military recruitment, training and operations",Defence Science and Technology Laboratory,Defence Science and Technology Laboratory,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/access-dstls-published-research,Access Dstl's published research,detailed_guide,fe9af608-de97-4260-836f-d63f9d09aac1,en,whitehall,2024-03-21T00:00:00.000Z,2026-02-13T11:24:11.000Z,,,93,"Business and industry,Scientific research and development,Research and development,GOV.UK homepage,Military equipment, logistics and technology,Science and innovation,Defence and armed forces",Defence Science and Technology Laboratory,Defence Science and Technology Laboratory,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/war-pension-scheme-mobility-supplement-wpms,War Pension Scheme: Mobility Supplement (WPMS),detailed_guide,8724cf2b-d22c-4d64-af52-307dc720a703,en,whitehall,2020-02-21T00:00:00.000Z,2020-08-25T10:34:09.000Z,,,92,"GOV.UK homepage,Defence and armed forces,Veterans and family support",Ministry of Defence,"Ministry of Defence,Veterans UK",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/dcdc-internship-programme,Defence Futures and Force Design internship programme,detailed_guide,b9b96b2d-4b38-42fd-b1d5-21353d515777,en,whitehall,2021-02-26T00:00:00.000Z,2026-02-02T09:00:07.000Z,,,91,"Education, training and skills,GOV.UK homepage,Defence and armed forces,Apprenticeships, traineeships and internships,Further and higher education, skills and vocational training",Ministry of Defence,Ministry of Defence,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/designated-days-for-union-flag-flying,Union Flag flying guidance for UK government buildings,detailed_guide,5d6356c8-7631-11e4-a3cb-005056011aef,en,whitehall,2013-02-27T00:00:00.000Z,2026-01-28T10:18:35.000Z,,,85,"Defence and armed forces,Military awards and commemorations,Society and culture,GOV.UK homepage,Arts and culture,Regional and local government,Local government","Department for Culture, Media and Sport","Department for Culture, Media and Sport",2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/employee-reservist,Rights and responsibilities for reservists and employers ,guide,1afad78b-a706-4fc5-bdf6-90b0591568d7,en,publisher,2014-06-12T11:50:07.000Z,2015-07-15T13:30:07.000Z,,,83,"Support services for military and defence personnel and their families,GOV.UK homepage,Armed forces,Defence and armed forces",Government Digital Service,"Department for Work and Pensions,HM Revenue & Customs,Ministry of Defence",,,,
https://www.gov.uk/guidance/ministry-of-defence-commercial-commercial-x,Ministry of Defence - Commercial X,detailed_guide,05374602-f4c5-42ef-a1e2-639334015589,en,whitehall,2023-08-14T23:00:00.000Z,2026-01-26T13:22:38.000Z,,,82,"GOV.UK homepage,Defence and armed forces",Ministry of Defence,Ministry of Defence,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/career-transition-partnership,Career Transition Partnership,detailed_guide,5c85b663-7631-11e4-a3cb-005056011aef,en,whitehall,2012-12-12T00:00:00.000Z,2024-10-01T08:30:06.000Z,,,81,"Defence and armed forces,GOV.UK homepage,Veterans and family support,Support services for military and defence personnel and their families",Ministry of Defence,Ministry of Defence,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/what-to-do-when-a-veteran-dies,What to do when a veteran dies,detailed_guide,cde319ef-9d67-4c3c-870c-9fac30bb2db8,en,whitehall,2024-09-12T07:30:06.000Z,2024-09-12T07:30:06.000Z,,,81,"Defence and armed forces,Veterans and family support,GOV.UK homepage",Office for Veterans' Affairs,"Office for Veterans' Affairs,Ministry of Defence",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/assessment-process-and-criteria,Assessment process and criteria,detailed_guide,5e66f52e-c098-4a73-8021-758a69ef12fa,en,whitehall,2016-12-08T00:00:00.000Z,2026-02-17T09:17:16.000Z,,,79,"Business and industry,Science and innovation,National security,Armed forces and Ministry of Defence reform,Government,Defence and armed forces,GOV.UK homepage",UK Defence Innovation,"UK Defence Innovation,Defence and Security Accelerator,Defence Science and Technology Laboratory",2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/sapient-autonomous-sensor-system,SAPIENT autonomous sensor system,detailed_guide,4561aa98-c7ea-41e8-8ba5-318b02aeffe9,en,whitehall,2021-12-20T00:00:00.000Z,2024-09-06T09:34:56.000Z,,,79,"GOV.UK homepage,Business and industry,Military equipment, logistics and technology,Defence and armed forces,Scientific research and development,Science and innovation",Defence Science and Technology Laboratory,Defence Science and Technology Laboratory,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/getting-additional-support-when-leaving-the-armed-forces,Getting additional support when leaving the armed forces,detailed_guide,f4443674-6e53-4a75-97eb-b8560af9b138,en,whitehall,2024-09-11T23:00:00.000Z,2024-09-11T23:00:00.000Z,,,78,"Defence and armed forces,GOV.UK homepage,Veterans and family support",Ministry of Defence,Ministry of Defence,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/finding-a-civilian-home-as-a-veteran,Finding a civilian home as a veteran,detailed_guide,bde14cd8-e13a-4fba-bb48-91e7ab106022,en,whitehall,2024-09-11T23:00:00.000Z,2025-06-24T09:49:56.000Z,,,76,"GOV.UK homepage,Defence and armed forces,Veterans and family support",Office for Veterans' Affairs,"Office for Veterans' Affairs,Ministry of Defence",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/find-contracts-in-technology-and-research-and-development-with-the-ministry-of-defence,Find contracts in technology and research and development with the Ministry of Defence,detailed_guide,6464aeea-d148-4f71-aec3-00fc37e9bf73,en,whitehall,2025-02-13T00:00:00.000Z,2025-12-08T11:26:12.000Z,,,74,"GOV.UK homepage,Defence and armed forces",Ministry of Defence,Ministry of Defence,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/childcare-for-service-children,Childcare for Service children,detailed_guide,13fb3df7-e10f-4dd6-8381-e9a993c472ed,en,whitehall,2018-10-02T23:00:00.000Z,2026-01-01T09:00:03.000Z,,,74,"Support services for military and defence personnel and their families,Benefits for families,Tax credits,Defence and armed forces,GOV.UK homepage,Welfare",Ministry of Defence,Ministry of Defence,2016 to 2019 May Conservative government,,,
